case_id,slide_id,label
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_12,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_13,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_14,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_15,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_16,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_17,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_18,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_19,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_20,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_21,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_22,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_23,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_24,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_25,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_26,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_27,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_28,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_29,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_30,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_31,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_32,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_33,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_34,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_35,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_36,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_37,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_38,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_39,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_40,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_41,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_42,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_43,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_44,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_45,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_46,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_47,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_48,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_49,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_50,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_51,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_52,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_53,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_54,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_55,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_56,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_57,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_58,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_59,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_60,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_61,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_62,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_63,normal_tissue
intestine_gca_BRC2134,intestine_gca_BRC2134_Normal_64,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_0,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_1,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_2,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_3,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_4,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_5,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_6,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_7,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_8,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_9,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_10,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_11,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_12,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_13,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_14,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_15,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_16,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_17,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_18,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_19,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_20,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_21,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_22,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_23,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_24,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_25,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_26,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_27,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_28,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_29,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_30,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_31,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_32,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_33,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_34,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_35,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_36,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_37,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_38,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_39,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_40,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_41,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_42,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_43,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_44,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_45,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_46,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_47,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_48,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_49,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_50,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_51,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_52,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_53,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_54,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_55,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_56,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_57,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_58,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_59,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_60,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_61,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_62,normal_tissue
intestine_gca_A32 (411C),intestine_gca_A32 (411C)_Normal_63,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_0,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_1,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_2,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_3,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_4,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_5,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_6,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_7,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_8,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_9,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_10,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_11,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_12,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_13,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_14,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_15,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_16,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_17,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_18,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_19,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_20,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_21,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_22,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_23,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_24,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_25,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_26,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_27,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_28,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_29,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_30,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_31,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_32,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_33,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_34,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_35,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_36,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_37,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_38,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_39,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_40,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_41,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_42,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_43,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_44,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_45,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_46,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_47,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_48,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_49,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_50,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_51,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_52,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_53,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_54,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_55,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_56,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_57,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_58,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_59,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_60,normal_tissue
intestine_gca_F66,intestine_gca_F66_Normal_61,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_0,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_1,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_2,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_3,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_4,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_5,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_6,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_7,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_8,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_9,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_10,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_11,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_12,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_13,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_14,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_15,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_16,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_17,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_18,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_19,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_20,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_21,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_22,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_23,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_24,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_25,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_26,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_27,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_28,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_29,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_30,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_31,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_32,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_33,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_34,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_35,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_36,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_37,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_38,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_39,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_40,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_41,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_42,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_43,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_44,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_45,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_46,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_47,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_48,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_49,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_50,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_51,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_52,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_53,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_54,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_55,normal_tissue
intestine_gca_BRC2121,intestine_gca_BRC2121_Normal_56,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_0,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_1,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_2,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_3,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_4,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_5,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_6,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_7,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_8,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_9,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_10,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_11,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_12,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_13,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_14,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_15,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_16,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_17,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_18,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_19,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_20,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_21,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_22,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_23,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_24,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_25,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_26,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_27,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_28,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_29,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_30,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_31,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_32,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_33,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_34,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_35,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_36,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_37,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_38,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_39,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_40,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_41,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_42,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_43,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_44,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_45,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_46,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_47,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_48,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_49,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_50,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_51,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_52,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_53,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_54,normal_tissue
intestine_gca_A39 (440C),intestine_gca_A39 (440C)_Normal_55,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_0,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_1,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_2,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_3,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_4,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_5,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_6,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_7,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_8,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_9,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_10,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_11,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_12,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_13,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_14,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_15,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_16,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_17,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_18,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_19,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_20,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_21,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_22,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_23,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_24,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_25,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_26,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_27,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_28,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_29,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_30,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_31,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_32,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_33,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_34,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_35,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_36,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_37,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_38,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_39,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_40,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_41,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_42,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_43,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_44,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_45,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_46,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_47,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_48,normal_tissue
intestine_gca_F78,intestine_gca_F78_Normal_49,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_0,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_1,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_2,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_3,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_4,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_5,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_6,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_7,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_8,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_9,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_10,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_11,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_12,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_13,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_14,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_15,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_16,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_17,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_18,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_19,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_20,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_21,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_22,normal_tissue
intestine_gca_BRC2026,intestine_gca_BRC2026_Normal_23,normal_tissue
