case_id,slide_id,label
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_70,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_71,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_75,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_84,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_89,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_94,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_104,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_107,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_108,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_109,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_110,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_111,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_112,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_113,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_114,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_115,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_116,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_118,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_119,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_120,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_121,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_122,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_123,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_124,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_125,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_126,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_127,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_128,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_129,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_130,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_131,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_132,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_133,THCA
tc_ptc_GSE184362_PTC3,tc_ptc_GSE184362_PTC3_Tumor_134,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_0,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_1,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_2,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_3,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_4,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_5,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_6,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_7,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_8,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_9,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_10,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_11,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_12,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_13,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_14,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_15,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_16,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_17,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_18,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_19,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_20,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_21,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_22,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_23,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_24,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_25,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_26,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_27,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_28,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_29,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_30,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_31,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_32,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_33,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_34,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_35,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_36,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_37,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_38,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_39,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_40,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_41,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_42,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_43,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_44,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_45,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_46,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_47,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_48,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_49,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_50,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_51,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_52,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_53,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_54,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_55,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_56,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_57,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_58,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_59,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_60,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_61,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_62,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_63,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_64,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_65,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_66,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_67,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_68,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_69,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_70,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_71,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_72,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_73,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_74,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_75,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_76,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_77,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_78,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_79,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_80,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_81,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_82,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_83,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_84,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_85,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_86,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_87,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_88,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_89,THCA
tc_ptc_GSE184362_PTC8,tc_ptc_GSE184362_PTC8_Tumor_90,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_0,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_1,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_2,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_3,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_4,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_5,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_6,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_7,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_8,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_9,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_10,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_11,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_12,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_13,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_14,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_15,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_16,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_17,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_18,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_19,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_20,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_21,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_22,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_23,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_24,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_25,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_26,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_27,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_28,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_29,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_30,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_31,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_32,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_33,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_34,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_35,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_36,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_37,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_38,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_39,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_40,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_41,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_42,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_43,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_44,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_45,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_46,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_47,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_48,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_49,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_50,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_51,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_52,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_53,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_54,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_55,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_56,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_57,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_58,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_59,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_60,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_61,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_62,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_63,THCA
tc_ptc_GSE184362_PTC10,tc_ptc_GSE184362_PTC10_Tumor_64,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_0,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_1,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_2,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_3,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_4,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_5,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_6,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_7,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_8,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_9,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_10,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_11,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_12,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_13,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_14,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_15,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_16,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_17,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_18,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_19,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_20,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_21,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_22,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_23,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_24,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_25,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_26,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_27,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_28,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_29,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_30,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_31,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_32,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_33,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_34,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_35,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_36,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_37,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_38,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_39,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_40,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_41,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_42,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_43,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_44,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_45,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_46,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_47,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_48,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_49,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_50,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_51,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_52,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_53,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_54,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_55,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_56,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_57,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_58,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_59,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_60,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_61,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_62,THCA
tc_ptc_GSE184362_PTC9,tc_ptc_GSE184362_PTC9_Tumor_63,THCA
tc_ptc_GSE184362_PTC1,tc_ptc_GSE184362_PTC1_Tumor_27,THCA
tc_ptc_GSE184362_PTC1,tc_ptc_GSE184362_PTC1_Tumor_32,THCA
tc_ptc_GSE184362_PTC1,tc_ptc_GSE184362_PTC1_Tumor_44,THCA
tc_ptc_GSE184362_PTC1,tc_ptc_GSE184362_PTC1_Tumor_53,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_0,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_2,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_7,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_11,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_12,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_13,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_14,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_15,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_16,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_19,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_22,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_24,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_27,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_28,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_29,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_31,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_32,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_33,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_34,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_36,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_37,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_38,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_39,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_40,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_41,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_43,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_45,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_48,THCA
tc_ptc_GSE184362_PTC11,tc_ptc_GSE184362_PTC11_Tumor_51,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_0,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_1,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_2,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_3,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_4,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_5,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_6,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_7,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_8,THCA
tc_ptc_GSE184362_PTC5,tc_ptc_GSE184362_PTC5_Tumor_9,THCA
