slide_id,Y,Y_hat,p_0,p_1
intestine_gca_BRC2046_Normal_2,0.0,0.0,0.9999992847442627,7.073527967804694e-07
intestine_gca_BRC2046_Normal_3,0.0,0.0,0.9999966621398926,3.391233121874393e-06
intestine_gca_BRC2046_Normal_4,0.0,0.0,0.9999971389770508,2.8946112706762506e-06
intestine_gca_BRC2046_Normal_5,0.0,0.0,0.999997615814209,2.4157293410098646e-06
intestine_gca_BRC2046_Normal_6,0.0,0.0,0.9999992847442627,7.231079166558629e-07
intestine_gca_BRC2046_Normal_7,0.0,0.0,0.9999551773071289,4.476846515899524e-05
intestine_gca_BRC2046_Normal_8,0.0,0.0,0.9999951124191284,4.851297489949502e-06
intestine_gca_BRC2046_Normal_9,0.0,0.0,0.9999985694885254,1.4690784837512183e-06
intestine_gca_BRC2046_Normal_10,0.0,0.0,0.9999076128005981,9.232766751665622e-05
intestine_gca_BRC2046_Normal_11,0.0,0.0,0.9999985694885254,1.4482651522484957e-06
intestine_gca_BRC2046_Normal_12,0.0,0.0,0.999985933303833,1.4062179616303183e-05
intestine_gca_BRC2046_Normal_13,0.0,0.0,0.9999994039535522,6.172090252221096e-07
intestine_gca_BRC2046_Normal_14,0.0,0.0,0.9999966621398926,3.351548230057233e-06
intestine_gca_BRC2046_Normal_15,0.0,0.0,0.9999707937240601,2.9210554203018546e-05
intestine_gca_BRC2046_Normal_16,0.0,0.0,0.9999988079071045,1.1923983720407705e-06
intestine_gca_BRC2046_Normal_17,0.0,0.0,0.9999966621398926,3.3100382097472902e-06
intestine_gca_BRC2046_Normal_18,0.0,0.0,0.9999988079071045,1.190183070320927e-06
intestine_gca_BRC2046_Normal_19,0.0,0.0,0.9999979734420776,2.0159056930424413e-06
intestine_gca_BRC2046_Normal_20,0.0,0.0,0.9999985694885254,1.4891792261551018e-06
intestine_gca_BRC2046_Normal_21,0.0,0.0,0.9999980926513672,1.926067170643364e-06
intestine_gca_BRC2046_Normal_22,0.0,0.0,0.9999672174453735,3.282621764810756e-05
intestine_gca_BRC2046_Normal_23,0.0,0.0,0.999997615814209,2.3620721094630426e-06
intestine_gca_BRC2046_Normal_24,0.0,0.0,0.9999985694885254,1.3773077398582245e-06
intestine_gca_BRC2046_Normal_25,0.0,0.0,0.9999974966049194,2.4814053176669404e-06
intestine_gca_BRC2046_Normal_26,0.0,0.0,0.9996973276138306,0.0003026910708285868
intestine_gca_BRC2046_Normal_27,0.0,0.0,0.9999885559082031,1.1398676178941969e-05
intestine_gca_BRC2046_Normal_28,0.0,0.0,0.9999964237213135,3.5500311241776217e-06
intestine_gca_BRC2046_Normal_29,0.0,0.0,0.9999990463256836,9.96195353764051e-07
intestine_gca_BRC2119_Normal_0,0.0,0.0,0.9999985694885254,1.4019381069374504e-06
intestine_gca_BRC2119_Normal_1,0.0,0.0,0.9999991655349731,7.976017286637216e-07
intestine_gca_BRC2119_Normal_2,0.0,0.0,0.9999996423721313,2.990069845054677e-07
intestine_gca_BRC2119_Normal_3,0.0,0.0,0.9999984502792358,1.5018840713310055e-06
intestine_gca_BRC2119_Normal_4,0.0,0.0,0.9999938011169434,6.205363206390757e-06
intestine_gca_BRC2119_Normal_5,0.0,0.0,0.9999985694885254,1.4026710459802416e-06
intestine_gca_BRC2119_Normal_6,0.0,0.0,0.9999991655349731,8.79396679920319e-07
intestine_gca_BRC2119_Normal_7,0.0,0.0,0.9999991655349731,7.783581850162591e-07
intestine_gca_BRC2119_Normal_8,0.0,0.0,0.9999994039535522,5.485247811520821e-07
intestine_gca_BRC2119_Normal_9,0.0,0.0,0.9999994039535522,6.048458658369782e-07
intestine_gca_BRC2119_Normal_10,0.0,0.0,0.9999994039535522,5.790174100184231e-07
intestine_gca_BRC2119_Normal_11,0.0,0.0,0.9999603033065796,3.9682272472418845e-05
intestine_gca_BRC2119_Normal_12,0.0,0.0,0.9999765157699585,2.346328074054327e-05
intestine_gca_BRC2119_Normal_13,0.0,0.0,0.9999994039535522,6.135276748864271e-07
intestine_gca_BRC2119_Normal_14,0.0,0.0,0.9999200105667114,7.999663648661226e-05
intestine_gca_BRC2119_Normal_15,0.0,0.0,0.9999961853027344,3.7781335322506493e-06
intestine_gca_BRC2119_Normal_16,0.0,0.0,0.9999978542327881,2.142621724487981e-06
intestine_gca_BRC2119_Normal_17,0.0,0.0,0.9999988079071045,1.245782982550736e-06
intestine_gca_BRC2119_Normal_18,0.0,0.0,0.9999618530273438,3.8183716242201626e-05
intestine_gca_BRC2119_Normal_19,0.0,0.0,0.9996196031570435,0.00038041657535359263
intestine_gca_BRC2119_Normal_20,0.0,0.0,0.999930739402771,6.930882227607071e-05
intestine_gca_BRC2119_Normal_21,0.0,0.0,0.9999727010726929,2.728451909206342e-05
intestine_gca_BRC2119_Normal_22,0.0,0.0,0.999998927116394,1.1291868986518239e-06
intestine_gca_BRC2119_Normal_23,0.0,0.0,0.9999980926513672,1.952949787664693e-06
intestine_gca_BRC2119_Normal_24,0.0,0.0,0.9999990463256836,9.806216212382424e-07
intestine_gca_BRC2119_Normal_25,0.0,0.0,0.999992847442627,7.094131433404982e-06
intestine_gca_BRC2119_Normal_26,0.0,0.0,0.9999822378158569,1.7703549019643106e-05
intestine_gca_BRC2119_Normal_27,0.0,0.0,0.9999977350234985,2.2733729565516114e-06
intestine_gca_BRC2119_Normal_28,0.0,0.0,0.9999959468841553,4.062726020492846e-06
intestine_gca_BRC2049_Normal_0,0.0,0.0,0.9999912977218628,8.722365237190388e-06
intestine_gca_BRC2049_Normal_1,0.0,0.0,0.999969482421875,3.048920007131528e-05
intestine_gca_BRC2049_Normal_2,0.0,0.0,0.9999992847442627,7.181769205999444e-07
intestine_gca_BRC2049_Normal_3,0.0,0.0,0.9999710321426392,2.897464764828328e-05
intestine_gca_BRC2049_Normal_4,0.0,0.0,0.9998855590820312,0.00011441091191954911
intestine_gca_BRC2049_Normal_5,0.0,0.0,0.9999991655349731,8.147591188389924e-07
intestine_gca_BRC2049_Normal_6,0.0,0.0,0.9981117248535156,0.0018882476724684238
intestine_gca_BRC2049_Normal_7,0.0,0.0,0.9999992847442627,6.569102311004826e-07
intestine_gca_BRC2049_Normal_8,0.0,0.0,0.9999992847442627,7.223587203952775e-07
intestine_gca_BRC2049_Normal_9,0.0,0.0,0.9999992847442627,7.509136139560724e-07
intestine_gca_BRC2049_Normal_10,0.0,0.0,0.9999921321868896,7.816059223841876e-06
intestine_gca_BRC2049_Normal_11,0.0,0.0,0.9999899864196777,9.998043424275238e-06
intestine_gca_BRC2049_Normal_12,0.0,0.0,0.9999980926513672,1.8536715060690767e-06
intestine_gca_BRC2049_Normal_13,0.0,0.0,0.999998927116394,1.0453983350089402e-06
intestine_gca_BRC2049_Normal_14,0.0,0.0,0.9999994039535522,6.49000128305488e-07
intestine_gca_BRC2049_Normal_15,0.0,0.0,0.9999957084655762,4.285277100279927e-06
intestine_gca_BRC2049_Normal_16,0.0,0.0,0.9999839067459106,1.613453423487954e-05
intestine_gca_BRC2049_Normal_17,0.0,0.0,0.9999988079071045,1.156577809524606e-06
intestine_gca_BRC2049_Normal_18,0.0,0.0,0.9999878406524658,1.2118715858377982e-05
intestine_gca_BRC2049_Normal_19,0.0,0.0,0.9999971389770508,2.809312491081073e-06
intestine_gca_BRC2049_Normal_20,0.0,0.0,0.9999991655349731,7.792791620886419e-07
intestine_gca_BRC2049_Normal_21,0.0,0.0,0.9999960660934448,3.9055280467437115e-06
intestine_gca_A30 (398B)_Normal_0,0.0,0.0,0.9999991655349731,8.606942287769925e-07
intestine_gca_A30 (398B)_Normal_1,0.0,0.0,0.9999980926513672,1.8678483684198e-06
intestine_gca_A30 (398B)_Normal_2,0.0,0.0,0.9999909400939941,9.112190127780195e-06
intestine_gca_A30 (398B)_Normal_3,0.0,0.0,0.9999994039535522,5.905326361244079e-07
intestine_gca_A30 (398B)_Normal_4,0.0,0.0,0.999995231628418,4.73859245175845e-06
intestine_gca_A30 (398B)_Normal_5,0.0,0.0,0.9999585151672363,4.1483719542156905e-05
intestine_gca_A30 (398B)_Normal_6,0.0,0.0,0.9999774694442749,2.2554111637873575e-05
intestine_gca_A30 (398B)_Normal_7,0.0,0.0,0.9997723698616028,0.00022763641027268022
intestine_gca_A30 (398B)_Normal_8,0.0,0.0,0.9999953508377075,4.663219897338422e-06
intestine_gca_A30 (398B)_Normal_9,0.0,0.0,0.9999954700469971,4.570121745928191e-06
intestine_gca_A30 (398B)_Normal_10,0.0,0.0,0.9999966621398926,3.301299784652656e-06
intestine_gca_A30 (398B)_Normal_11,0.0,0.0,0.9999958276748657,4.144198555877665e-06
intestine_gca_A30 (398B)_Normal_12,0.0,0.0,0.9999334812164307,6.656350160483271e-05
intestine_gca_A30 (398B)_Normal_13,0.0,0.0,0.9999980926513672,1.8816400597643224e-06
intestine_gca_A30 (398B)_Normal_14,0.0,0.0,0.9999983310699463,1.6584150444032275e-06
intestine_gca_A30 (398B)_Normal_15,0.0,0.0,0.9999984502792358,1.5543839708698215e-06
intestine_gca_A30 (398B)_Normal_16,0.0,0.0,0.9999933242797852,6.66739970256458e-06
intestine_gca_A30 (398B)_Normal_17,0.0,0.0,0.9999984502792358,1.5521059140155558e-06
intestine_gca_T110_Normal_0,0.0,0.0,0.9999970197677612,3.011656417584163e-06
intestine_gca_T110_Normal_1,0.0,0.0,0.9999724626541138,2.756643334578257e-05
intestine_gca_T110_Normal_2,0.0,0.0,0.9999988079071045,1.2274963410163764e-06
intestine_gca_T110_Normal_3,0.0,0.0,0.9943256974220276,0.005674321204423904
intestine_gca_T110_Normal_4,0.0,0.0,0.9999957084655762,4.305669335735729e-06
intestine_gca_T110_Normal_5,0.0,0.0,0.9999308586120605,6.908959767315537e-05
intestine_gca_T110_Normal_6,0.0,0.0,0.9999864101409912,1.35733598654042e-05
intestine_gca_T110_Normal_7,0.0,0.0,0.9999426603317261,5.7389130233787e-05
intestine_gca_T110_Normal_8,0.0,0.0,0.9992963075637817,0.000703626312315464
intestine_gca_T110_Normal_9,0.0,0.0,0.9999383687973022,6.168647814774886e-05
intestine_gca_T110_Normal_10,0.0,0.0,0.9941002726554871,0.005899661686271429
intestine_gca_T110_Normal_11,0.0,0.0,0.9999004602432251,9.957399743143469e-05
intestine_gca_T110_Normal_12,0.0,0.0,0.9997703433036804,0.00022968709527049214
intestine_gca_T110_Normal_13,0.0,0.0,0.9996330738067627,0.00036696792813017964
intestine_gca_T110_Normal_14,0.0,0.0,0.999885082244873,0.00011490576434880495
intestine_gca_T110_Normal_15,0.0,0.0,0.9999710321426392,2.8974951419513673e-05
intestine_gca_T110_Normal_16,0.0,0.0,0.9993547797203064,0.0006452611414715648
intestine_gca_T057_Normal_0,0.0,0.0,0.9999699592590332,2.9989425456733443e-05
intestine_gca_T057_Normal_1,0.0,0.0,0.9999973773956299,2.618312919366872e-06
intestine_gca_T057_Normal_2,0.0,0.0,0.9999805688858032,1.940015317813959e-05
intestine_gca_T057_Normal_3,0.0,0.0,0.9999961853027344,3.7932534269202733e-06
intestine_gca_T057_Normal_4,0.0,0.0,0.9890840649604797,0.010915962979197502
intestine_gca_T057_Normal_5,0.0,0.0,0.9999945163726807,5.47697527508717e-06
intestine_gca_T057_Normal_6,0.0,0.0,0.995746910572052,0.004253055434674025
intestine_gca_T057_Normal_7,0.0,0.0,0.9896824955940247,0.010317488573491573
intestine_gca_T057_Normal_8,0.0,0.0,0.999991774559021,8.169867214746773e-06
intestine_gca_T057_Normal_9,0.0,0.0,0.9999808073043823,1.9162092939950526e-05
intestine_gca_T057_Normal_10,0.0,0.0,0.9998496770858765,0.00015032094961497933
intestine_gca_T057_Normal_11,0.0,0.0,0.9999935626983643,6.395475793397054e-06
intestine_gca_T057_Normal_12,0.0,0.0,0.999930739402771,6.925134948687628e-05
intestine_gca_T057_Normal_13,0.0,0.0,0.9998818635940552,0.00011815174366347492
intestine_gca_T057_Normal_14,0.0,0.0,0.999945878982544,5.407462958828546e-05
intestine_gca_T057_Normal_15,0.0,0.0,0.9967170357704163,0.0032829423435032368
intestine_gca_T182_Normal_0,0.0,0.0,0.9999157190322876,8.428208093391731e-05
intestine_gca_T182_Normal_1,0.0,0.0,0.9999305009841919,6.944676715647802e-05
intestine_gca_T182_Normal_2,0.0,0.0,0.9999723434448242,2.7602785849012434e-05
intestine_gca_T182_Normal_3,0.0,0.0,0.9999467134475708,5.324338053469546e-05
intestine_gca_T182_Normal_4,0.0,0.0,0.9999558925628662,4.4093550968682393e-05
intestine_gca_T182_Normal_5,0.0,0.0,0.9999969005584717,3.082166813328513e-06
intestine_gca_T182_Normal_6,0.0,0.0,0.9999943971633911,5.621184755000286e-06
intestine_gca_T182_Normal_7,0.0,0.0,0.9999896287918091,1.0365092748543248e-05
intestine_gca_T182_Normal_8,0.0,0.0,0.9999889135360718,1.1031030226149596e-05
intestine_gca_T182_Normal_9,0.0,0.0,0.9999594688415527,4.047621041536331e-05
intestine_gca_T024_Normal_0,0.0,0.0,0.9999839067459106,1.6128717106767e-05
intestine_gca_T024_Normal_1,0.0,0.0,0.9999922513961792,7.755797014397103e-06
intestine_gca_T024_Normal_2,0.0,0.0,0.9999924898147583,7.462414487235947e-06
intestine_gca_T024_Normal_3,0.0,0.0,0.9999929666519165,7.028870186331915e-06
intestine_gca_T024_Normal_4,0.0,0.0,0.9999979734420776,2.062796511381748e-06
intestine_gca_T024_Normal_5,0.0,0.0,0.9999698400497437,3.012293927895371e-05
intestine_gca_T024_Normal_6,0.0,0.0,0.999992847442627,7.186302809714107e-06
intestine_gca_T024_Normal_7,0.0,0.0,0.999996542930603,3.4227427931909915e-06
intestine_gca_T024_Normal_8,0.0,0.0,0.9998741149902344,0.00012589161633513868
intestine_gca_T044_Normal_0,0.0,0.0,0.999998927116394,1.0991692533934838e-06
intestine_gca_T044_Normal_1,0.0,0.0,0.9999850988388062,1.4928383279766422e-05
intestine_gca_T044_Normal_2,0.0,0.0,0.9999868869781494,1.3082203622616362e-05
intestine_gca_T044_Normal_3,0.0,0.0,0.9999872446060181,1.281368349737022e-05
intestine_gca_T044_Normal_4,0.0,0.0,0.9999569654464722,4.299661668483168e-05
intestine_gca_T044_Normal_5,0.0,0.0,0.9999415874481201,5.835188494529575e-05
intestine_gca_T044_Normal_6,0.0,0.0,0.9999897480010986,1.019517640088452e-05
intestine_gca_T044_Normal_7,0.0,0.0,0.9999767541885376,2.3301907276618294e-05
intestine_gca_T044_Normal_8,0.0,0.0,0.9997974038124084,0.0002025979192694649
intestine_gca_T160_Normal_0,0.0,0.0,0.9965434670448303,0.0034565709065645933
intestine_gca_T160_Normal_1,0.0,0.0,0.9999078512191772,9.21968457987532e-05
intestine_gca_T160_Normal_2,0.0,0.0,0.9999722242355347,2.7754984330385923e-05
intestine_gca_T160_Normal_3,0.0,0.0,0.9994602799415588,0.0005397272761911154
intestine_gca_T160_Normal_4,0.0,0.0,0.9999963045120239,3.7109991808392806e-06
intestine_gca_T160_Normal_5,0.0,0.0,0.9998127818107605,0.00018720155640039593
intestine_gca_T160_Normal_6,0.0,0.0,0.9980794191360474,0.0019205459393560886
intestine_gca_T161_Normal_0,0.0,0.0,0.9999849796295166,1.500620328442892e-05
intestine_gca_T161_Normal_1,0.0,0.0,0.9999935626983643,6.394694992195582e-06
intestine_gca_T161_Normal_2,0.0,0.0,0.9995591044425964,0.000440895528299734
intestine_gca_T161_Normal_3,0.0,0.0,0.9994997978210449,0.0005001923418603837
intestine_gca_T161_Normal_4,0.0,0.0,0.9995507597923279,0.0004491621220950037
intestine_gca_T161_Normal_5,0.0,0.0,0.999919056892395,8.095057273749262e-05
pr_nepc_GSE137829_P5_Tumor_0,1.0,1.0,7.807580573171435e-07,0.9999991655349731
pr_nepc_GSE137829_P5_Tumor_1,1.0,1.0,7.286924414984242e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_2,1.0,1.0,4.05812272674666e-07,0.9999996423721313
pr_nepc_GSE137829_P5_Tumor_3,1.0,1.0,9.437590620109404e-07,0.9999990463256836
pr_nepc_GSE137829_P5_Tumor_4,1.0,1.0,1.6290982784994412e-06,0.9999983310699463
pr_nepc_GSE137829_P5_Tumor_5,1.0,1.0,5.539531002796139e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_6,1.0,1.0,7.439056162183988e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_7,1.0,1.0,6.898397373333864e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_8,1.0,1.0,6.166595198919822e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_9,1.0,1.0,4.4457769377004297e-07,0.9999995231628418
pr_nepc_GSE137829_P5_Tumor_10,1.0,1.0,7.009618343545299e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_11,1.0,1.0,4.452463713278121e-07,0.9999995231628418
pr_nepc_GSE137829_P5_Tumor_12,1.0,1.0,7.232961820591299e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_13,1.0,1.0,2.53578917863706e-07,0.9999997615814209
pr_nepc_GSE137829_P5_Tumor_14,1.0,1.0,8.484413456244511e-07,0.9999991655349731
pr_nepc_GSE137829_P5_Tumor_15,1.0,1.0,4.3057247012256994e-07,0.9999995231628418
pr_nepc_GSE137829_P5_Tumor_16,1.0,1.0,4.299717488720489e-07,0.9999995231628418
pr_nepc_GSE137829_P5_Tumor_17,1.0,1.0,7.992289283720311e-07,0.9999991655349731
pr_nepc_GSE137829_P5_Tumor_18,1.0,1.0,8.016112928999064e-07,0.9999991655349731
pr_nepc_GSE137829_P5_Tumor_19,1.0,1.0,5.64694687454903e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_20,1.0,1.0,5.366317736843484e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_21,1.0,1.0,9.508545417702408e-07,0.9999990463256836
pr_nepc_GSE137829_P5_Tumor_22,1.0,1.0,6.233812541722727e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_23,1.0,1.0,1.3681986956726178e-06,0.9999986886978149
pr_nepc_GSE137829_P5_Tumor_24,1.0,1.0,5.955452024863916e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_25,1.0,1.0,7.17073646683275e-07,0.9999992847442627
pr_nepc_GSE137829_P5_Tumor_26,1.0,1.0,6.165042805150733e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_27,1.0,1.0,3.8590971485064074e-07,0.9999996423721313
pr_nepc_GSE137829_P5_Tumor_28,1.0,1.0,9.863391596809379e-07,0.9999990463256836
pr_nepc_GSE137829_P5_Tumor_29,1.0,1.0,5.35558740466513e-07,0.9999995231628418
pr_nepc_GSE137829_P5_Tumor_30,1.0,1.0,5.397158133746416e-07,0.9999994039535522
pr_nepc_GSE137829_P5_Tumor_31,1.0,1.0,1.0391471505499794e-06,0.999998927116394
pr_nepc_GSE137829_P5_Tumor_32,1.0,1.0,7.150482019824267e-07,0.9999992847442627
pr_nepc_GSE137829_P6_Tumor_0,1.0,1.0,0.00013906392268836498,0.9998608827590942
pr_nepc_GSE137829_P6_Tumor_1,1.0,1.0,0.0001257140829693526,0.9998742341995239
pr_nepc_GSE137829_P6_Tumor_2,1.0,1.0,0.00011974543303949758,0.9998801946640015
pr_nepc_GSE137829_P6_Tumor_3,1.0,1.0,5.794255775981583e-05,0.9999420642852783
pr_nepc_GSE137829_P6_Tumor_4,1.0,1.0,5.395038897404447e-05,0.9999459981918335
pr_nepc_GSE137829_P6_Tumor_5,1.0,1.0,5.367718040361069e-05,0.9999463558197021
pr_nepc_GSE137829_P6_Tumor_6,1.0,1.0,0.0001580737589392811,0.9998419284820557
pr_nepc_GSE137829_P6_Tumor_7,1.0,1.0,0.00012990653340239078,0.9998700618743896
pr_nepc_GSE137829_P6_Tumor_8,1.0,1.0,8.199114381568506e-05,0.9999179840087891
pr_nepc_GSE137829_P6_Tumor_9,1.0,1.0,9.196232895192225e-06,0.9999908208847046
pr_nepc_GSE137829_P6_Tumor_10,1.0,1.0,3.578139512683265e-05,0.9999642372131348
pr_nepc_GSE137829_P6_Tumor_11,1.0,1.0,4.7665685997344553e-05,0.9999523162841797
pr_nepc_GSE137829_P6_Tumor_12,1.0,1.0,2.1570001990767196e-05,0.9999784231185913
pr_nepc_GSE137829_P6_Tumor_13,1.0,1.0,4.1660619899630547e-05,0.9999583959579468
pr_nepc_GSE137829_P6_Tumor_14,1.0,1.0,4.066362089361064e-05,0.9999593496322632
pr_nepc_GSE137829_P6_Tumor_15,1.0,1.0,2.123324702552054e-05,0.99997878074646
pr_nepc_GSE137829_P6_Tumor_16,1.0,1.0,0.00013633968774229288,0.9998636245727539
pr_nepc_GSE137829_P6_Tumor_17,1.0,1.0,1.0157600627280772e-05,0.9999898672103882
pr_nepc_GSE137829_P6_Tumor_18,1.0,1.0,0.00011138161789858714,0.9998886585235596
pr_nepc_GSE137829_P6_Tumor_19,1.0,1.0,1.551489913254045e-05,0.9999845027923584
pr_nepc_GSE137829_P6_Tumor_20,1.0,1.0,3.92717047361657e-05,0.9999607801437378
pr_nepc_GSE137829_P6_Tumor_21,1.0,1.0,4.830177203984931e-05,0.9999517202377319
pr_nepc_GSE137829_P6_Tumor_22,1.0,1.0,0.00023380765924230218,0.9997661709785461
pr_nepc_GSE137829_P6_Tumor_23,1.0,1.0,5.239927122602239e-05,0.9999475479125977
pr_nepc_GSE137829_P6_Tumor_24,1.0,1.0,4.798169175046496e-05,0.999951958656311
pr_nepc_GSE137829_P6_Tumor_25,1.0,1.0,2.3044058252708055e-05,0.9999769926071167
pr_nepc_GSE137829_P6_Tumor_26,1.0,1.0,2.3793454602127895e-05,0.9999761581420898
pr_nepc_GSE137829_P6_Tumor_27,1.0,1.0,2.753175431280397e-05,0.9999724626541138
pr_nepc_GSE137829_P6_Tumor_28,1.0,1.0,0.000233221217058599,0.9997667670249939
pr_nepc_GSE137829_P6_Tumor_29,1.0,1.0,2.8043605198035948e-05,0.9999719858169556
pr_nepc_GSE137829_P6_Tumor_30,1.0,1.0,0.00011992563668172807,0.9998800754547119
pr_nepc_GSE137829_P6_Tumor_31,1.0,1.0,5.424646587925963e-05,0.9999457597732544
pr_nepc_GSE137829_P1_Tumor_0,0.0,0.0,0.9869057536125183,0.013094253838062286
pr_nepc_GSE137829_P1_Tumor_1,0.0,0.0,0.9986993074417114,0.0013007116504013538
pr_nepc_GSE137829_P1_Tumor_2,0.0,0.0,0.9982421398162842,0.0017578286351636052
pr_nepc_GSE137829_P1_Tumor_3,0.0,0.0,0.9983701109886169,0.001629901584237814
pr_nepc_GSE137829_P1_Tumor_4,0.0,0.0,0.9963507652282715,0.0036492415238171816
pr_nepc_GSE137829_P1_Tumor_5,0.0,0.0,0.9999411106109619,5.887219958822243e-05
pr_nepc_GSE137829_P1_Tumor_6,0.0,0.0,0.9991362690925598,0.0008637489518150687
pr_nepc_GSE137829_P1_Tumor_7,0.0,0.0,0.9995425939559937,0.00045746596879325807
pr_nepc_GSE137829_P1_Tumor_8,0.0,0.0,0.9989114999771118,0.0010884713847190142
pr_nepc_GSE137829_P1_Tumor_9,0.0,0.0,0.9936506152153015,0.0063493940979242325
pr_nepc_GSE137829_P1_Tumor_10,0.0,0.0,0.9969570636749268,0.0030429053585976362
pr_nepc_GSE137829_P1_Tumor_11,0.0,0.0,0.9990811347961426,0.0009188280673697591
pr_nepc_GSE137829_P1_Tumor_12,0.0,0.0,0.9997332692146301,0.0002666974614840001
pr_nepc_GSE137829_P1_Tumor_13,0.0,0.0,0.8547104001045227,0.1452895700931549
pr_nepc_GSE137829_P4_Tumor_0,0.0,0.0,0.9999884366989136,1.1607808119151741e-05
pr_nepc_GSE137829_P4_Tumor_1,0.0,0.0,0.999784529209137,0.00021542457398027182
pr_nepc_GSE137829_P4_Tumor_2,0.0,0.0,0.9999901056289673,9.902185411192477e-06
pr_nepc_GSE137829_P4_Tumor_3,0.0,0.0,0.9999957084655762,4.238633209752152e-06
pr_nepc_GSE137829_P4_Tumor_4,0.0,0.0,0.9998489618301392,0.00015100046584848315
pr_nepc_GSE137829_P4_Tumor_5,0.0,0.0,0.9858620166778564,0.014138057827949524
pr_nepc_GSE137829_P4_Tumor_6,0.0,0.0,0.9999380111694336,6.19763377471827e-05
pr_nepc_GSE137829_P3_Tumor_0,0.0,0.0,0.9996465444564819,0.0003535051364451647
pr_nepc_GSE137829_P3_Tumor_1,0.0,0.0,0.9997296929359436,0.00027025691815651953
pr_nepc_GSE137829_P3_Tumor_2,0.0,0.0,0.9993507266044617,0.0006493181572295725
pr_nepc_GSE137829_P3_Tumor_3,0.0,0.0,0.9983819723129272,0.0016179910162463784
pr_nepc_GSE137829_P3_Tumor_4,0.0,0.0,0.9998996257781982,0.00010033133730757982
pr_nepc_GSE137829_P3_Tumor_5,0.0,0.0,0.9999481439590454,5.18955203006044e-05
pr_nepc_GSE137829_P2_Tumor_0,1.0,1.0,5.2428862545639277e-05,0.9999475479125977
pr_nepc_GSE137829_P2_Tumor_1,1.0,1.0,8.449491724604741e-05,0.9999154806137085
pr_nepc_GSE137829_P2_Tumor_2,1.0,1.0,4.205298682791181e-05,0.9999579191207886
pr_nepc_GSE137829_P2_Tumor_3,1.0,1.0,0.000106889805465471,0.999893069267273
pr_nepc_GSE137829_P2_Tumor_4,1.0,1.0,3.2261516025755554e-05,0.9999676942825317
pan_GSE140819_HTAPP-244-SMP-451_Tumor_0,1.0,1.0,1.940906940944842e-06,0.9999980926513672
pan_GSE140819_HTAPP-244-SMP-451_Tumor_1,1.0,1.0,1.599605866431375e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_2,1.0,1.0,1.127887799157179e-06,0.999998927116394
pan_GSE140819_HTAPP-244-SMP-451_Tumor_3,1.0,1.0,1.5303380678233225e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_4,1.0,1.0,1.6616033917671302e-06,0.9999983310699463
pan_GSE140819_HTAPP-244-SMP-451_Tumor_5,1.0,1.0,1.3619265928355162e-06,0.9999986886978149
pan_GSE140819_HTAPP-244-SMP-451_Tumor_6,1.0,1.0,4.7861854000075255e-06,0.999995231628418
pan_GSE140819_HTAPP-244-SMP-451_Tumor_7,1.0,1.0,2.8157014639873523e-06,0.9999971389770508
pan_GSE140819_HTAPP-244-SMP-451_Tumor_8,1.0,1.0,1.7851934899226762e-06,0.9999982118606567
pan_GSE140819_HTAPP-244-SMP-451_Tumor_9,1.0,1.0,2.095832087434246e-06,0.9999978542327881
pan_GSE140819_HTAPP-244-SMP-451_Tumor_10,1.0,1.0,2.393245722487336e-06,0.999997615814209
pan_GSE140819_HTAPP-244-SMP-451_Tumor_11,1.0,1.0,1.2636933206522372e-06,0.9999986886978149
pan_GSE140819_HTAPP-244-SMP-451_Tumor_12,1.0,1.0,2.259328539366834e-06,0.9999977350234985
pan_GSE140819_HTAPP-244-SMP-451_Tumor_13,1.0,1.0,1.550392653371091e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_14,1.0,1.0,1.2417453945090529e-06,0.9999988079071045
pan_GSE140819_HTAPP-244-SMP-451_Tumor_15,1.0,1.0,1.586396365382825e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_16,1.0,1.0,1.5668501873733476e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_17,1.0,1.0,1.3917194792156806e-06,0.9999985694885254
pan_GSE140819_HTAPP-244-SMP-451_Tumor_18,1.0,1.0,1.5566121192023274e-06,0.9999984502792358
pan_GSE140819_HTAPP-244-SMP-451_Tumor_19,1.0,1.0,1.3942593568572192e-06,0.9999985694885254
